1 Контейнер
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	


2 Контейнер
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0		0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	0	


3 Контейнер
